LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
17275,Haleiwa,HI,96712,621320,Partnership,Unanswered,Unanswered,Unanswered,,2,05/14/2020,First Hawaiian Bank,HI-02
17267,Wailuku,HI,96793,541219,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
17253,Aiea,HI,96701,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/19/2020,Central Pacific Bank,HI-01
17250,Honolulu,HI,96815,531210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
17250,Honolulu,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,06/18/2020,American Express National Bank,HI-01
17246,Kihei,HI,96753,448210,Corporation,Unanswered,Unanswered,Unanswered,,,05/10/2020,Bank of Hawaii,HI-02
17245,Kailua,HI,96734,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/29/2020,Bank of Hawaii,HI-02
17232.5,Lawai,HI,96765,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/13/2020,First Hawaiian Bank,HI-02
17232,Wailuku,HI,96793,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-02
17231.87,Lihue,HI,96766,484220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/07/2020,Kaua'i Government Employees' FCU,HI-02
17230,Kamuela,HI,96743,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/03/2020,Bank of Hawaii,HI-02
17226,Kailua,HI,96734,541618,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/26/2020,"Kabbage, Inc.",HI-02
17215,Makawao,HI,96768,561520,Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-02
17200,Kahului,HI,96732,621310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Central Pacific Bank,HI-02
17200,Honolulu,HI,96814,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,04/28/2020,Ohana Pacific Bank,HI-01
17200,Hilo,HI,96720,443142,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,3,04/28/2020,HomeStreet Bank,HI-02
17200,Honolulu,HI,96813,512110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,"American Savings Bank, FSB",HI-01
17200,Honolulu,HI,96822,624190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-01
17200,Honolulu,HI,96815,448150,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/05/2020,Central Pacific Bank,HI-01
17200,Hilo,HI,96720,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/10/2020,"American Savings Bank, FSB",HI-02
17200,Kailua Kona,HI,96740,541340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/07/2020,"American Savings Bank, FSB",HI-02
17200,Honolulu,HI,96813,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/11/2020,Central Pacific Bank,HI-01
17200,Honolulu,HI,96825,812990,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,1,04/29/2020,Hawaii National Bank,HI-01
17200,Honolulu,HI,96817,561990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Celtic Bank Corporation,HI-01
17200,Ewa Beach,HI,96706,722511,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,10,04/05/2020,"American Savings Bank, FSB",HI-01
17200,Kalaheo,HI,96741,541211,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,1,04/05/2020,"American Savings Bank, FSB",HI-02
17200,Honolulu,HI,96815,722310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/05/2020,"American Savings Bank, FSB",HI-01
17200,Honolulu,HI,96825,621999,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,26,04/14/2020,Central Pacific Bank,HI-01
17200,Honolulu,HI,96813,621340,Corporation,Unanswered,Male Owned,Non-Veteran,,7,04/06/2020,"American Savings Bank, FSB",HI-01
17200,Honolulu,HI,96825,444190,Corporation,White,Male Owned,Non-Veteran,,1,04/06/2020,"American Savings Bank, FSB",HI-01
17200,Kapolei,HI,96707,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/01/2020,Central Pacific Bank,HI-02
17200,Wahiawa,HI,96786,713990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/02/2020,"American Savings Bank, FSB",HI-02
17200,Kapolei,HI,96709,541810,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,2,04/07/2020,Central Pacific Bank,HI-02
17200,Honolulu,HI,96814,722513,Corporation,Asian,Male Owned,Non-Veteran,,5,04/28/2020,Hawaii National Bank,HI-01
17200,Hilo,HI,96720,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,04/15/2020,"Readycap Lending, LLC",HI-02
17200,Honolulu,HI,96813,722513,Subchapter S Corporation,Hispanic,Male Owned,Unanswered,,2,04/28/2020,"American Savings Bank, FSB",HI-01
17187,Honolulu,HI,96816,444110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-01
17187,Honolulu,HI,96814,445120,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,,1,05/13/2020,Bank of Hawaii,HI-01
17186,Honolulu,HI,96813,453110,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,,0,05/06/2020,Central Pacific Bank,HI-01
17184,Honolulu,HI,96818,454110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/29/2020,Radius Bank,HI-01
17184,Honolulu,HI,96818,454110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/18/2020,"Kabbage, Inc.",HI-01
17170,Aiea,HI,96701,561110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,Bank of Hawaii,HI-01
17152,Honolulu,HI,96813,541211,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Bank of Hawaii,HI-01
17149,Kapolei,HI,96707,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/03/2020,"Bank of America, National Association",HI-02
17137,Waianae,HI,96792,722330,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,1,07/27/2020,HawaiiUSA FCU,HI-02
17124,Honolulu,HI,96814,448190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-01
17110,Honolulu,HI,96817,445110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-01
17100,Honolulu,HI,96821,561920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/10/2020,"American Savings Bank, FSB",HI-01
17100,Honolulu,HI,96816,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/30/2020,"American Savings Bank, FSB",HI-01
17100,Honolulu,HI,96814,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
17100,Kaneohe,HI,96744,531311,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-02
17100,Lihue,HI,96766,811213,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/27/2020,"American Savings Bank, FSB",HI-02
17100,Honolulu,HI,96816,922130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/07/2020,Central Pacific Bank,HI-01
17100,Honolulu,HI,96817,621340,Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,Central Pacific Bank,HI-01
17100,Honolulu,HI,96821,444110,Corporation,Unanswered,Unanswered,Unanswered,,0,06/03/2020,Central Pacific Bank,HI-01
17100,Aiea,HI,96701,453998,Corporation,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
17100,Lihue,HI,96766,611610,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/08/2020,"American Savings Bank, FSB",HI-02
17100,Wailuku,HI,96793,711130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,Central Pacific Bank,HI-02
17100,Honolulu,HI,96814,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,"American Savings Bank, FSB",HI-01
17098,Honolulu,HI,96815,524210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/24/2020,"Kabbage, Inc.",HI-01
17097,Kailua,HI,96734,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,08/06/2020,"FC Marketplace, LLC (dba Funding Circle)",HI-02
17092,Hilo,HI,96720,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/02/2020,Cross River Bank,HI-02
17087.93,Kapaa,HI,96746,711320,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,2,04/29/2020,Gather FCU,HI-02
17087.5,Lahaina,HI,96761,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/04/2020,First Hawaiian Bank,HI-02
17080,Kailua,HI,96734,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/11/2020,Bank of Hawaii,HI-02
17060,Honolulu,HI,96813,541430,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,First Hawaiian Bank,HI-01
17057.5,Kihei,HI,96753,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,First Hawaiian Bank,HI-02
17032,Captain Cook,HI,96704,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,CU Hawaii FCU,HI-02
17020,Mililani,HI,96789,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,05/02/2020,First Hawaiian Bank,HI-01
17013,Lahaina,HI,96761,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/01/2020,Central Pacific Bank,HI-02
17004,Kailua Kona,HI,96740,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/05/2020,Hawaii Community FCU,HI-02
17002.5,Kapaa,HI,96746,236115,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,,06/16/2020,"Fundbox, Inc.",HI-02
17000,Honolulu,HI,96813,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,Central Pacific Bank,HI-01
17000,Lahaina,HI,96761,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,04/29/2020,"American Savings Bank, FSB",HI-02
17000,Honolulu,HI,96816,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-01
17000,Honolulu,HI,96817,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/27/2020,Central Pacific Bank,HI-01
17000,Pearl City,HI,96782,561431,Corporation,Asian,Male Owned,Non-Veteran,,4,04/03/2020,"American Savings Bank, FSB",HI-01
17000,Waianae,HI,96792,448310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/29/2020,Central Pacific Bank,HI-02
17000,Honolulu,HI,96825,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/05/2020,Central Pacific Bank,HI-01
17000,Honolulu,HI,96816,722511,Corporation,Unanswered,Unanswered,Unanswered,,7,04/05/2020,"American Savings Bank, FSB",HI-01
17000,Pearl City,HI,96782,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,Central Pacific Bank,HI-01
17000,Lahaina,HI,96761,561599,Corporation,Unanswered,Female Owned,Unanswered,,5,04/05/2020,"American Savings Bank, FSB",HI-02
17000,Aiea,HI,96701,541211,Corporation,Unanswered,Unanswered,Unanswered,,2,04/05/2020,"American Savings Bank, FSB",HI-01
17000,Honolulu,HI,96815,621111,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
17000,Honolulu,HI,96822,541519,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,0,05/12/2020,Central Pacific Bank,HI-01
17000,Honolulu,HI,96814,448130,Corporation,Asian,Female Owned,Non-Veteran,,4,04/06/2020,Central Pacific Bank,HI-01
17000,Waianae,HI,96792,445120,Corporation,Asian,Male Owned,Non-Veteran,,4,04/06/2020,Central Pacific Bank,HI-02
17000,Lahaina,HI,96761,722513,Corporation,Unanswered,Unanswered,Unanswered,,9,05/14/2020,"American Savings Bank, FSB",HI-02
17000,Honolulu,HI,96813,524210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/01/2020,Central Pacific Bank,HI-01
17000,Honolulu,HI,96819,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/07/2020,"American Savings Bank, FSB",HI-01
17000,Keaau,HI,96749,323111,Corporation,Unanswered,Female Owned,Unanswered,,2,04/07/2020,Central Pacific Bank,HI-02
17000,Pearl City,HI,96782,541219,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/30/2020,"American Savings Bank, FSB",HI-01
17000,Kaneohe,HI,96744,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Central Pacific Bank,HI-02
17000,Honolulu,HI,96816,722511,Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,"American Savings Bank, FSB",HI-01
17000,Hilo,HI,96720,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/16/2020,"American Savings Bank, FSB",HI-02
17000,Lihue,HI,96766,332812,Corporation,Unanswered,Male Owned,Unanswered,,2,04/30/2020,First Hawaiian Bank,HI-02
17000,Wailuku,HI,96793,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/07/2020,"American Savings Bank, FSB",HI-02
17000,Kailua,HI,96734,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,05/01/2020,Central Pacific Bank,HI-02
17000,Kailua Kona,HI,96740,532284,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,07/26/2020,MBE Capital Partners,HI-02
17000,Kalaheo,HI,96741,112512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/01/2020,"American Savings Bank, FSB",HI-02
17000,Honolulu,HI,96817,541110,Self-Employed Individuals,Unanswered,Female Owned,Unanswered,,1,05/19/2020,Hawaii National Bank,HI-01
17000,Kapolei,HI,96707,561110,Corporation,White,Male Owned,Non-Veteran,,3,04/09/2020,"American Savings Bank, FSB",HI-02
16995,Kailua Kona,HI,96740,561520,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-02
16985,Mililani,HI,96789,561311,Corporation,Unanswered,Unanswered,Unanswered,,2,05/15/2020,First Hawaiian Bank,HI-01
16983,Kalaheo,HI,96741,561790,Corporation,Unanswered,Unanswered,Unanswered,,3,04/29/2020,Gather FCU,HI-02
16977.5,Kapaa,HI,96746,238140,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/29/2020,Gather FCU,HI-02
16977.5,Lahaina,HI,96761,531311,Corporation,Unanswered,Unanswered,Unanswered,,2,04/30/2020,First Hawaiian Bank,HI-02
16976,Haleiwa,HI,96712,541820,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/01/2020,"Kabbage, Inc.",HI-02
16975,Honolulu,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,First Hawaiian Bank,HI-01
16972,Honolulu,HI,96816,561510,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,Bank of Hawaii,HI-01
16956,Honolulu,HI,96815,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,05/02/2020,First Hawaiian Bank,HI-01
16952.5,Hilo,HI,96720,811111,Sole Proprietorship,Unanswered,Male Owned,Veteran,,1,04/28/2020,First Hawaiian Bank,HI-02
16950,Honolulu,HI,96814,722515,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
16946,Wailuku,HI,96793,541410,Corporation,Unanswered,Unanswered,Unanswered,,1,05/05/2020,"Kabbage, Inc.",HI-02
16945,Honolulu,HI,96817,561710,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/27/2020,First Hawaiian Bank,HI-01
16942,Kaneohe,HI,96744,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/30/2020,First Hawaiian Bank,HI-02
16942,Kihei,HI,96753,621330,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,07/25/2020,"Kabbage, Inc.",HI-02
16937.5,Anahola,HI,96703,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/14/2020,Gather FCU,HI-02
16935,Honolulu,HI,96822,541211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
16934,Waipahu,HI,96797,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
16917,Honolulu,HI,96825,442291,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,Central Pacific Bank,HI-01
16915,Waialua,HI,96791,541921,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/03/2020,"Bank of America, National Association",HI-02
16907.5,Haleiwa,HI,96712,541430,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,07/29/2020,"Fundbox, Inc.",HI-02
16902.5,Haleiwa,HI,96712,531210,Self-Employed Individuals,White,Male Owned,Unanswered,,1,04/30/2020,Hawaii Central FCU,HI-02
16900,Honolulu,HI,96816,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/22/2020,"American Savings Bank, FSB",HI-01
16900,Kaneohe,HI,96744,238910,Corporation,White,Male Owned,Non-Veteran,,1,04/15/2020,Hawaii National Bank,HI-02
16900,Honokaa,HI,96727,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/05/2020,"American Savings Bank, FSB",HI-02
16900,Hilo,HI,96720,541219,Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Central Pacific Bank,HI-02
16900,Lihue,HI,96766,112990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-02
16900,Honolulu,HI,96814,621340,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/06/2020,Central Pacific Bank,HI-01
16900,Aiea,HI,96701,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/06/2020,First Hawaiian Bank,HI-01
16900,Kurtistown,HI,96760,238220,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,2,04/06/2020,Central Pacific Bank,HI-02
16900,Honolulu,HI,96822,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/14/2020,Central Pacific Bank,HI-01
16900,Honolulu,HI,96817,621210,Self-Employed Individuals,Asian,Male Owned,Non-Veteran,,2,04/30/2020,Hawaii National Bank,HI-01
16900,Honolulu,HI,96821,541613,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,05/15/2020,Hawaii National Bank,HI-01
16900,Honolulu,HI,96825,425120,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
16900,Honolulu,HI,96816,236117,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/18/2020,"American Savings Bank, FSB",HI-01
16900,Honolulu,HI,96816,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/19/2020,"American Savings Bank, FSB",HI-01
16900,Mililani,HI,96789,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-01
16898,Honolulu,HI,96817,424930,Corporation,Unanswered,Unanswered,Unanswered,,2,05/27/2020,"Kabbage, Inc.",HI-01
16898,Honolulu,HI,96822,339999,Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,"Bank of America, National Association",HI-01
16895,Lahaina,HI,96761,621310,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,First Hawaiian Bank,HI-02
16882,Kihei,HI,96753,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/13/2020,First Hawaiian Bank,HI-02
16875,Honolulu,HI,96816,448190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
16875,Honolulu,HI,96815,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/27/2020,First Hawaiian Bank,HI-01
16875,Lahaina,HI,96761,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,WebBank,HI-02
16875,Lahaina,HI,96761,999990,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,1,05/03/2020,Cross River Bank,HI-02
16875,Lahaina,HI,96761,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,First Hawaiian Bank,HI-02
16871,Honolulu,HI,96821,621210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Central Pacific Bank,HI-01
16865.65,Honolulu,HI,96817,311991,Corporation,Unanswered,Unanswered,Unanswered,,,08/08/2020,"Fundbox, Inc.",HI-01
16864,Kailua Kona,HI,96740,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/05/2020,Hawaii Community FCU,HI-02
16857.5,Honolulu,HI,96822,541690,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/28/2020,First Hawaiian Bank,HI-01
16843,Honolulu,HI,96818,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
16843,Kailua,HI,96734,812990,Corporation,Unanswered,Unanswered,Unanswered,,3,07/13/2020,"Bank of America, National Association",HI-02
16840,Lihue,HI,96766,611430,Non-Profit Organization,Unanswered,Male Owned,Non-Veteran,Y,2,04/30/2020,First Hawaiian Bank,HI-02
16837.5,Honolulu,HI,96813,541613,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/02/2020,First Hawaiian Bank,HI-01
16832,Honolulu,HI,96814,453998,Independent Contractors,Unanswered,Unanswered,Unanswered,,,06/10/2020,Celtic Bank Corporation,HI-01
16822,Aiea,HI,96701,448310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-01
16820,Honolulu,HI,96828,531210,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
16817,Holualoa,HI,96725,325611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,Bank of Hawaii,HI-02
